place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,,,
169,Pantai Siung,"Pantai Siung, yang terletak di Gunungkidul, Yogyakarta, merupakan surga bagi para pecinta pantai dan pendaki. Dengan pasir putih yang bersih dan air laut yang jernih, pantai ini menawarkan pemandangan yang memesona. Selain itu, pantai ini juga terkenal dengan tebing-tebing batu karang yang indah, yang menjadi favorit bagi para pendaki dan penggemar panjat tebing. Di Pantai Siung, pengunjung dapat menikmati keindahan alam yang spektakuler, bersantai di tepi pantai, atau mencoba kegiatan menantang seperti panjat tebing.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.6,"Dusun Duwet, Kelurahan Purwodadi, Kecamatan Tepus, Kabupaten Gunungkidul, provinsi Daerah Istimewa Yogyakarta.",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/169.%20Pantai%20Siung/main/info-wisata-pantai-siung-jogja-transformed.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/169.%20Pantai%20Siung/gallery_photo/Pantai-Siung-1248x703.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/169.%20Pantai%20Siung/gallery_photo/Pantai-siung-gunung-kidul-750x450.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/169.%20Pantai%20Siung/gallery_photo/pantai-siung-profile1652632943.jpeg,,,https://www.google.com/maps/search/Pantai+Siung
170,Pantai Timang,"Pantai Timang adalah objek wisata berupa pantai yaitu wilayah yang menjadi batas antara lautan dan daratan yang terletak di Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Pantai Timang merupakan salah satu pantai di yogyakarta yang pasirnya berwarna putih. Pantai Timang terletak di antara Pantai Siung dan Pantai Sundak Gunungkidul. Aksesn menuju pantai ini cukup sulit, jalan ke arah pantai ini masih banyak yang belum diaspal karena lokasi pantai ini cukup terpencil. Keunikan pantai ini ialah terdapat sebuah pulau yang menjadi habitat lobster laut diseberang pantai.","Bahari,Cagar Alam",Yogyakarta,"Rp10,000",4.5,"Jl. Pantai Sel. Jawa, Pantai, Purwodadi, Kec. Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/170.%20Pantai%20Timang/main/681.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/170.%20Pantai%20Timang/gallery_photo/Gondala_pantai_Timang_-_Gunung_Kidul%2C_DIY.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/170.%20Pantai%20Timang/gallery_photo/Pemandangan_Pantai_Timang_dan_Pulau_Panjang.jpg,,,,https://www.google.com/maps/search/Pantai+Timang
171,Pantai Watu Kodok,"Pantai Watu Kodok merupakan salah satu pantai yang ada di Gunung Kidul. Pantai Watu Kodok ini memiliki pasir putih dan air laut yang masih berwarna biru yang sangat indah. Di pantai ini terdapat beberapa batu karang yang terjal, batu tersebut menjadi daya tarik para wisatawan dan keunikan bagi pantai itu sendiri. Dan suasana pantai yang masih alami juga menjadikan pantai ini menjadi daya tariknya, tetapi pantai ini masih tergolong pantai baru jadi masih belum banyak wisatawan. Pantai Watu Kodok ini sangat cocok bagi Anda yang ingin menghabiskan waktu liburan bersama keluarga.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.7,"Kelor Kidul, Kemadang, Tanjungsari, Gunung Kidul Regency, Special Region of Yogyakarta 55881",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/171.%20Pantai%20Watu%20Kodok/main/Pantai-Watu-Kodok.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/171.%20Pantai%20Watu%20Kodok/gallery_photo/1.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/171.%20Pantai%20Watu%20Kodok/gallery_photo/Pantai%20Watu%20Kodok%20Gunung%20Kidul.jpeg,,,,https://www.google.com/maps/search/Pantai+Watu+Kodok
172,Pantai Wediombo,"Pantai Wediombo (O Jawa: Wedhiamba) adalah sebuah pantai yang berada di Desa Jepitu, Girisubo, Gunungkidul di dekat Pantai Siung, berjarak 80 km dari kota Yogyakarta. Pantai tersebut meliputi sebuah teluk yang dikelilingi pegunungan batu karang dan pasir putih. Di tengah laut, batu karang tampak menonjol. Tempat tersebut juga dipakai untuk selancar. Ketinggian ombak dapat mencapai 3-4 meter. Pantai Wediombo menghadap ke barat dan matahari berada di sisi selatan (pada November-Mei). Dari pantai ini, orang-orang dapat melihat matahari terbenam pada waktu sore. Selin untuk berselancar, Wediombo juga memiliki kolam alami sampai perairan tanpa ombak. Ada pula tempat untuk snorkeling. Wediombo masuk salah satu dari 13 tempat yang masuk Cagar Alam Dunia UNESCO Gunung Sewu.","Bahari,Cagar Alam",Yogyakarta,"Rp5,000",4.5,"Desa Jepitu, Girisubo, Gunungkidul di dekat Pantai Siung, berjarak 80 km dari kota Yogyakarta.",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/172.%20Pantai%20Wediombo/main/pantai-wediombo-yogyakarta.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/172.%20Pantai%20Wediombo/gallery_photo/20211221-221638-329ae2b286ff7799fbbec7d4597d307a-ca73f33b1f5cb7a20fb70987eb4705c2.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/172.%20Pantai%20Wediombo/gallery_photo/laguna%20alami%20di%20pantai%20wediombo.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/172.%20Pantai%20Wediombo/gallery_photo/pantai-wediombo-yogyakarta.jpg,,,https://www.google.com/maps/search/Pantai+Wediombo
173,Puncak Gunung Api Purba - Nglanggeran,"Gunung Nglanggeran adalah sebuah gunung di Daerah Istimewa Yogyakarta, Indonesia. Gunung ini merupakan suatu gunung api purba yang terbentuk sekitar 0,6-70 juta tahun yang lalu atau yang memiliki umur tersier (Oligo-Miosen). Gunung Nglanggeran memiliki batuan yang sangat khas karena didominasi oleh aglomerat dan breksi gunung api. Gunung ini terletak di Desa Nglanggeran, Kecamatan Patuk, Kabupaten Gunung Kidul yang berada pada deretan Pegunungan Baturagung.",Cagar Alam,Yogyakarta,"Rp10,000",4.7,"Nglanggeran Wetan, Nglanggeran, Kec. Patuk, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55862",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/173.%20Puncak%20Gunung%20Api%20Purba%20-%20Nglanggeran/main/5f8982630b991.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/173.%20Puncak%20Gunung%20Api%20Purba%20-%20Nglanggeran/gallery_photo/liburan-ke-nglanggeran_20180810_103719.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/173.%20Puncak%20Gunung%20Api%20Purba%20-%20Nglanggeran/gallery_photo/uploaded-file-1499068464-958982303.jpg,,,,https://www.google.com/maps/search/Puncak+Gunung+Api+Purba+-+Nglanggeran
174,Puncak Kebun Buah Mangunan,"Berlibur di pegunungan memang menyenangkan. Dapat menikmati sejuknya udara serta pemandangan indah dari atas perbukitan. Wisata seperti ini dapat dinikmati di Bantul, tepatnya di Kebun Buah Mangunan. Beruntungnya Jogja dikaruniai bentang alam yang begitu indah. Ada pantai, gunung, bukit, serta kota dan budaya yang sangat menarik. Kebun Buah Mangunan hadir sebagai objek wisata yang begitu menarik minat wisatawan. Apalagi di pagi hari, pemandangannya tak ubahnya seperti negeri di atas awan.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp5,000",4.6,"Jl. Imogiri - Dlingo, Sukorame, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/174.%20Puncak%20Kebun%20Buah%20Mangunan/main/mangunan.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/174.%20Puncak%20Kebun%20Buah%20Mangunan/gallery_photo/6200ad38ee54f.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/174.%20Puncak%20Kebun%20Buah%20Mangunan/gallery_photo/Sekilas-Mengenai-Kebun-Buah-Mangunan-%40pamuji.w.jpg,,,,https://www.google.com/maps/search/Puncak+Kebun+Buah+Mangunan
175,Puncak Pinus Becici,"Puncak Pinus Becici atau Puncak Becici merupakan objek wisata yang berada di Desa Muntuk, Kecamatan Dlingo, Kabupaten Bantul, Yogyakarta. Pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona Kota Yogyakarta dari ketinggian dengan gardu pandang. Dari bagian utara dapat melihat Candi Prambanan, bagian selatan terlihat garis lurus yang merupakan Pantai Selatan serta dapat melihat Gunung Merapi dan Gunung Sindoro.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp3,000",4.5,"Gunungcilik, RT.07/RW.02, Gn. Cilik, Muntuk, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/175.%20Puncak%20Pinus%20Becici/main/wisata-jogja-puncak-becici.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/175.%20Puncak%20Pinus%20Becici/gallery_photo/Puncak%20Becici%20Yogya%206.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/175.%20Puncak%20Pinus%20Becici/gallery_photo/e0ed89d91ee2634947c983bcd41df7af.jpg,,,,https://www.google.com/maps/search/Puncak+Pinus+Becici
176,Seribu Batu Songgo Langit,"Nama Seribu Batu Songgo Langit memiliki makna tersendiri. Sebelum jadi tempat wisata, di lokasi ini terdapat ratusan bahkan ribuan batu dan pastinya hutan pinus. Songgo langit berarti penyangga langit, hal ini dikarenakan di Seribu Baru Songgo Langit terdapat bukit yang seakan akan merupakan tiang dari langit .Seribu Batu Songgo Langit merupakan tempat wisata di kawasan Dlingo yang menawarkan berbagai macam atraksi wisata, namun kebanyakan adalah spot foto. Spot foto di Seribu Batu hampir semuanya anti mainstream. Anda akan menemui beberapa spot foto dalam empat bagian di tempat wisata ini. Memasuki gerbang Seribu Batu Songgo Langit anda diharuskan untuk menuruni tangga yang terbuat dari kayu untuk mencapai spot pertama. Spot pertama ini menawarkan rumah dongeng seribu kayu. Spot ini berbentuk rumah kecil-kecil yang menyerupai rumah kurcaci dalam dongeng. Terdapat tujuh buah rumah kurcaci yang ditata secara mengerucut sehingga akan menciptakan angle foto yang bagus.","Budaya,Cagar Alam",Yogyakarta,"Rp2,000",4.6,"Jl. Hutan Pinus Nganjir, Sukorame, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/176.%20Seribu%20Batu%20Songgo%20Langit/main/seribu-batu-songgo-langit.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/176.%20Seribu%20Batu%20Songgo%20Langit/gallery_photo/64658b3f3dd954907098a9f3dc378a8e.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/176.%20Seribu%20Batu%20Songgo%20Langit/gallery_photo/Songgolangit_View.jpg,,,,https://www.google.com/maps/search/Seribu+Batu+Songgo+Langit
177,Sindu Kusuma Edupark (SKE),"Sindu Kusuma Edupark (SKE) merupakan sebuah destinasi rekreasi yang terletak di Jogjakarta. Di tujuh hektar kawasan taman yang selesai dibangun tahun 2014 ini, terdapat bermacam-macam wahana, baik wahana bermain maupun wahana belajar yang bisa dinikmati oleh semua anggota keluarga. Wahana yang paling terkenal dari SKE adalah bianglalanya, yang merupakan sebuah wahana bermain sekaligus ikon SKE sendiri. Bila Singapore memiliki Flyer setinggi 165 meter, sementara Malaysia punya Eye setinggi 88 meter, dan di Thailand ada Asiatique setinggi 60 meter, Indonesia memiliki Cakra Manggilingan dengan tinggi 48 meter. Di tingkat Asia Tenggara, bianglala ini memang mesti berpuas diri duduk di peringkat keenam sebagai bianglala tertinggi, tetapi di tingkat nasional, ia duduk di peringkat pertama.","Cagar Alam,Taman Hiburan",Yogyakarta,"Rp20,000",4.2,"Jl. Jambon, Kragilan, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/177.%20Sindu%20Kusuma%20Edupark%20(SKE)/main/631.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/177.%20Sindu%20Kusuma%20Edupark%20(SKE)/gallery_photo/1.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/177.%20Sindu%20Kusuma%20Edupark%20(SKE)/gallery_photo/15.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/177.%20Sindu%20Kusuma%20Edupark%20(SKE)/gallery_photo/sindu-kusuma-edupark-mini-dufan-di-yogyakarta-yang-dilengkapi-fasilitas-cinema-8d-gA6rIBlxyV.jpg,,,https://www.google.com/maps/search/Sindu+Kusuma+Edupark+(SKE)
178,Studio Alam Gamplong,"Studio Gamplong atau Studio Alam Gamplong adalah sebuah tempat wisata yang terletak di Desa Gamplong, Kecamatan Moyudan, Kabupaten Sleman. Tempat tersebut awalnya adalah tempat pengambilan gambar film Sultan Agung: Tahta, Perjuangan, Cinta dan Bumi Manusia karya Hanung Bramantyo. Tempat tersebut didirikan di atas lahan seluas 2,5 hektar. Tempat tersebut diresmikan oleh Presiden Joko Widodo pada 15 Juli 2018.",Taman Hiburan,Yogyakarta,"Rp10,000",4.4,"Gamplong 1, Dukuh, Sumberrahayu, Kec. Moyudan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55563",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/178.%20Studio%20Alam%20Gamplong/main/20210715060720.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/178.%20Studio%20Alam%20Gamplong/gallery_photo/6326c4ee627d0.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/178.%20Studio%20Alam%20Gamplong/gallery_photo/Studio-Gamplong-Rumah-Annelis-775x493.jpg,,,,https://www.google.com/maps/search/Studio+Alam+Gamplong
179,Watu Goyang,"Watu Goyang adalah sebuah fenomena geologis yang menakjubkan di Gunungkidul, Yogyakarta. Terletak di tengah hutan, Watu Goyang adalah sebuah batu besar yang berada di atas batu kecil dengan keseimbangan yang tidak stabil. Batu ini tampak seolah-olah sedang bergoyang atau berayun saat ditiup oleh angin. Lokasinya menawarkan pemandangan alam yang menakjubkan dengan hamparan pepohonan dan tebing-tebing batu yang menjulang tinggi. Watu Goyang menjadi destinasi menarik bagi wisatawan yang mencari keunikan dan keindahan alam.","Budaya,Cagar Alam",Yogyakarta,"Rp2,500",4.4,"Cempluk, Jl. Watu Goyang No.1, Griloyo, Mangunan, Kec. Imogiri, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/179.%20Watu%20Goyang/main/genjot-kunjungan-wisatawan-dinas-tergerak-tata-kawasan-wisata-watu-goyang.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/179.%20Watu%20Goyang/gallery_photo/159931208_1398821893797239_4733554309931237283_n.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/179.%20Watu%20Goyang/gallery_photo/Watu-Goyang-Bantul-katarin_zima.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/179.%20Watu%20Goyang/gallery_photo/Watu-Goyang-Yogyakarta.jpg,,,https://www.google.com/maps/search/Watu+Goyang
180,Watu Lumbung,"Letak Kampung Edukasi Watu Lumbung yang berada di area perbukitan dipenuhi rerimbunan pohon jati, membuat pemandadangan dari tempat ini sangat indah sekali. Watu Lumbung dikonsep oleh M Boy Rifai sebagai tempat yang mengajarkan nilai-nilai edukasi, di mana Boy Rifai telah berhasil menyulap lahan tandus yang dulunya dibiarkan saja, kini menjadi tempat eksotis untuk menikmati malam maupun melihat sunset dan sunrise. Untuk menjaga keasrian di daerah sekitar tempat wisata pengelolah sengaja membangun area ini sebagai kawasan wisata yang selaras dengan alam.",Cagar Alam,Yogyakarta,"Rp5,000",4.3,"Area Hutan, Balong, Kec. Girisubo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55883",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/180.%20Watu%20Lumbung/main/Rute-menuju-Pantai-Watu-Lumbung.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/180.%20Watu%20Lumbung/gallery_photo/Pantai-Watu-Lumbung-1024x751-min.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/180.%20Watu%20Lumbung/gallery_photo/cover.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/180.%20Watu%20Lumbung/gallery_photo/e15057c9-29e8-49b1-af03-4b7517f928d8.jpg,,,https://www.google.com/maps/search/Watu+Lumbung
181,Wisata Alam Kalibiru,"Kalibiru sebenarnya adalah sebuah nama hutan yang saat ini diolah menjadi sebuah tempat wisata alam. Hutan Kalibiru memiliki ketinggian 450 mdpl dan berupa kawasan perbukitan yang subur. Suhu udara di tempat ini sangat sejuk. Kalibiru dikelola oleh pemerintah dan masyarakat setempat sebagai wisata alam dan edukasi. Ada banyak hal yang bisa didapatkan di sana, termasuk outbond, penginapan, dan beberapa spot untuk mencari foto kekinian. Ada juga jalur trekking yang juga bisa dijadikan lokasi camping.","Budaya,Cagar Alam",Yogyakarta,"Rp20,000",4.4,"Jalan Waduk Sermo, Kalibiru, Hargowilis, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/181.%20Wisata%20Alam%20Kalibiru/main/Wisata-Alam-Kalibiru.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/181.%20Wisata%20Alam%20Kalibiru/gallery_photo/047908600_1552098895-Wisata_Kalibiru-ok.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/181.%20Wisata%20Alam%20Kalibiru/gallery_photo/bukitcendana%40%40nflspeed2-600x350.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/181.%20Wisata%20Alam%20Kalibiru/gallery_photo/wisata-alam-kalibiru-by-%40rahmatzzadjuliee.jpg,,,https://www.google.com/maps/search/Wisata+Alam+Kalibiru
182,Wisata Kaliurang,"Jogja selalu menarik untuk dikulik, terlebih tempat wisatanya. Berbagai wisata tersedia di Jogja, mulai dari wisata buatan hingga wisata alam. Seperti halnya Taman Wisata Kaliurang, yang memadukan unsur alam dengan taman rekreasi. Taman rekreasi ini berada di kawasan lereng Gunung Merapi. Bukan hal aneh jika objek wisata ini sangat sejuk. Menghabiskan waktu untuk berlibur di sini merupakan pilihan yang tepat.",Cagar Alam,Yogyakarta,"Rp8,000",4.4,"Hargobinangun, Pakem, Sleman, Daerah Istimewa Yogyakarta.",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/182.%20Wisata%20Kaliurang/main/9355_ELSHINTADOTCOM_20230421_7926b7b3-33d8-40d3-a7e0-51d9b670457a%20-%20Copy.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/182.%20Wisata%20Kaliurang/gallery_photo/1.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/182.%20Wisata%20Kaliurang/gallery_photo/merapi-park.jpg,,,,https://www.google.com/maps/search/Wisata+Kaliurang
